Time:512Hz,Epoch,sinusOsc 1,sinusOsc 2,sinusOsc 3,sinusOsc 4,Event Id,Event Date,Event Duration
19.1445312500,306,-1.3274220211,1.0520347307,0.1574989369,-0.4936312321,,,
19.1464843750,306,-1.4634498845,1.1845928185,0.1835425588,-0.7580654183,,,
19.1484375000,306,-1.5888196689,1.2502149500,0.3512713291,-1.1549444640,,,
19.1503906250,306,-1.7017756259,1.2463990176,0.6268570010,-1.5464912665,,,
19.1523437500,306,-1.8007789740,1.1755046713,0.9593712746,-1.7952310110,,,
19.1542968750,306,-1.8845346060,1.0445817361,1.2887710404,-1.8018987132,,,
19.1562500000,306,-1.9520135294,0.8648715226,1.5553042025,-1.5328811118,,,
19.1582031250,306,-2.0024706473,0.6510158210,1.7088707909,-1.0296697953,,,
19.1601562500,306,-2.0354575675,0.4200287562,1.7168810279,-0.3977325870,,,
19.1621093750,306,-2.0508302172,0.1901032171,1.5693861240,0.2221489667,,,
19.1640625000,306,-2.0487511289,-0.0206648922,1.2806823621,0.6922226430,,,
19.1660156250,306,-2.0296863585,-0.1955455995,0.8871383377,0.9152825987,,,
19.1679687500,306,-1.9943970884,-0.3203485056,0.4415834860,0.8610802451,,,
19.1699218750,306,-1.9439260646,-0.3844192600,0.0051316316,0.5743925645,,,
19.1718750000,306,-1.8795791037,-0.3813893684,-0.3622871903,0.1625385530,,,
19.1738281250,306,-1.8029019948,-0.3096270274,-0.6112121902,-0.2342329689,,,
19.1757812500,306,-1.7156532008,-0.1723575338,-0.7103085580,-0.4813666089,,,
19.1777343750,306,-1.6197728362,0.0225551459,-0.6512031476,-0.4870476181,,,
19.1796875000,306,-1.5173484663,0.2631504283,-0.4497461660,-0.2275180593,,,
19.1816406250,306,-1.4105783256,0.5341990049,-0.1435025755,0.2462777954,,,
19.1835937500,306,-1.3017326003,0.8182588564,0.2141358513,0.8225412908,,,
19.1855468750,306,-1.1931134522,1.0968857649,0.5623005504,1.3591661317,,,
19.1875000000,307,-1.0870144847,1.3519139247,0.8421575212,1.7226128762,,,
19.1894531250,307,-0.9856803612,1.5667173648,1.0060984096,1.8244574237,,,
19.1914062500,307,-0.8912672816,1.7273642333,1.0251796164,1.6455970322,,,
19.1933593750,307,-0.8058050106,1.8235834630,0.8936506244,1.2414798900,,,
19.1953125000,307,-0.7311611225,1.8494764235,0.6298661264,0.7269249347,,,
19.1972656250,307,-0.6690080874,1.8039239437,0.2734397987,0.2446921063,,,
19.1992187500,307,-0.6207937774,1.6906603329,-0.1209170308,-0.0735834671,,,
19.2011718750,307,-0.5877159077,1.5180092493,-0.4919122081,-0.1433872353,,,
19.2031250000,307,-0.5707008606,1.2982998436,-0.7812185543,0.0496135687,,,
19.2050781250,307,-0.5703872638,1.0470039000,-0.9425618394,0.4457626359,,,
19.2070312500,307,-0.5871146102,0.7816541538,-0.9489354114,0.9279034548,,,
19.2089843750,307,-0.6209171189,0.5206192201,-0.7968177267,1.3536438705,,,
19.2109375000,307,-0.6715229445,0.2818205700,-0.5067358198,1.5945520531,,,
19.2128906250,307,-0.7383587493,0.0814810278,-0.1200868707,1.5715397692,,,
19.2148437500,307,-0.8205595579,-0.0670079340,0.3072871711,1.2767336744,,,
19.2167968750,307,-0.9169837221,-0.1540211104,0.7137712397,0.7758384619,,,
19.2187500000,307,-1.0262327344,-0.1743714933,1.0415445636,0.1903422161,,,
19.2207031250,307,-1.1466755419,-0.1276723556,1.2455538152,-0.3355611101,,,
19.2226562500,307,-1.2764769373,-0.0183642400,1.3004945568,-0.6742686443,,,
19.2246093750,307,-1.4136295278,0.1445950323,1.2047137761,-0.7495169975,,,
19.2265625000,307,-1.5559887231,0.3483557130,0.9804258744,-0.5570607772,,,
19.2285156250,307,-1.7013101308,0.5770732331,0.6702086861,-0.1656159967,,,
19.2304687500,307,-1.8472887022,0.8130145016,0.3303255257,0.3021880644,,,
19.2324218750,307,-1.9915989461,1.0377962510,0.0219136326,0.7036259560,,,
19.2343750000,307,-2.1319355040,1.2336690693,-0.1985882838,0.9151918557,,,
19.2363281250,307,-2.2660533776,1.3847575782,-0.2882821756,0.8666368735,,,
19.2382812500,307,-2.3918071044,1.4781702684,-0.2245449799,0.5603974444,,,
19.2402343750,307,-2.5071881950,1.5049015944,-0.0086059516,0.0710883764,,,
19.2421875000,307,-2.6103601764,1.4604634181,0.3345904698,-0.4748020652,,,
19.2441406250,307,-2.6996906285,1.3452017587,0.7602151879,-0.9334514764,,,
19.2460937500,307,-2.7737796532,1.1642767550,1.2104820370,-1.1830120918,,,
19.2480468750,307,-2.8314842755,0.9273072277,1.6235937137,-1.1569167349,,,
19.2500000000,308,-2.8719383531,0.6477046181,1.9433129658,-0.8620546652,,,
19.2519531250,308,-2.8945676418,0.3417427398,2.1276685649,-0.3768365617,,,
19.2539062500,308,-2.8990997561,0.0274282023,2.1554403451,0.1703205340,,,
19.2558593750,308,-2.8855688497,-0.2767497378,2.0294135079,0.6361913947,,,
19.2578125000,308,-2.8543149329,-0.5531027305,1.7758955908,0.9019770576,,,
19.2597656250,308,-2.8059778406,-0.7859707997,1.4405715986,0.9058226878,,,
19.2617187500,308,-2.7414859556,-0.9628081412,1.0813431367,0.6597070161,,,
19.2636718750,308,-2.6620398847,-1.0750515483,0.7592671323,0.2460749978,,,
19.2656250000,308,-2.5690913743,-1.1187109227,0.5290057182,-0.2048626854,,,
19.2675781250,308,-2.4643178327,-1.0946407051,0.4302749768,-0.5509408310,,,
19.2695312500,308,-2.3495929087,-1.0084733154,0.4816246524,-0.6771457422,,,
19.2714843750,308,-2.2269536375,-0.8702192568,0.6775178614,-0.5272970049,,,
19.2734375000,308,-2.0985647332,-0.6935617876,0.9891658225,-0.1196205482,,,
19.2753906250,308,-1.9666806495,-0.4948953606,1.3689877482,0.4580567142,,,
19.2773437500,308,-1.8336060768,-0.2921748994,1.7580013803,1.0721753801,,,
19.2792968750,308,-1.7016555632,-0.1036561728,2.0949931729,1.5798353992,,,
19.2812500000,308,-1.5731129703,0.0533848802,2.3260399138,1.8677392902,,,
19.2832031250,308,-1.4501914711,0.1638645498,2.4128988211,1.8830155934,,,
19.2851562500,308,-1.3349947917,0.2159509190,2.3389593676,1.6474768676,,,
19.2871093750,308,-1.2294803752,0.2018966873,2.1118298415,1.2514066768,,,
19.2890625000,308,-1.1354251124,0.1185871609,1.7621557888,0.8285805290,,,
19.2910156250,308,-1.0543942402,-0.0322348196,1.3388543627,0.5193689421,,,
19.2929687500,308,-0.9877139514,-0.2440827182,0.9015068302,0.4320371325,,,
19.2949218750,308,-0.9364481959,-0.5061709860,0.5110940923,0.6128500340,,,
19.2968750000,308,-0.9013800796,-0.8041595969,0.2205181426,1.0331780282,,,
19.2988281250,308,-0.8829981868,-1.1211465331,0.0663857062,1.5971393069,,,
19.3007812500,308,-0.8814880645,-1.4388390302,0.0633336919,2.1676862215,,,
19.3027343750,308,-0.8967290196,-1.7388219209,0.2017801693,2.6039879231,,,
19.3046875000,308,-0.9282962831,-2.0038346507,0.4494510217,2.7998654953,,,
19.3066406250,308,-0.9754685048,-2.2189679298,0.7564443243,2.7127471869,,,
19.3085937500,308,-1.0372404467,-2.3726965906,1.0630434627,2.3752093483,,,
19.3105468750,308,-1.1123406521,-2.4576766418,1.3090618586,1.8859412495,,,
19.3125000000,309,-1.1992537828,-2.4712509539,1.4432635994,1.3826110690,,,
19.3144531250,309,-1.2962472310,-2.4156283248,1.4313924310,1.0040705052,,,
19.3164062500,309,-1.4014015421,-2.2977234561,1.2615583165,0.8522572282,,,
19.3183593750,309,-1.5126441134,-2.1286690100,0.9461423227,0.9642369983,,,
19.3203125000,309,-1.6277855809,-1.9230337856,0.5199228774,1.3020480977,,,
19.3222656250,309,-1.7445582550,-1.6978015482,0.0347149717,1.7631314308,,,
19.3242187500,309,-1.8606559331,-1.4711817302,-0.4486430002,2.2084875270,,,
19.3261718750,309,-1.9737743921,-1.2613349496,-0.8697069548,2.5008430621,,,
19.3281250000,309,-2.0816518510,-1.0851022302,-1.1777828187,2.5423660019,,,
19.3300781250,309,-2.1821086955,-0.9568265486,-1.3397633059,2.3015919836,,,
19.3320312500,309,-2.2730857687,-0.8873488942,-1.3452254484,1.8221812352,,,
19.3339843750,309,-2.3526805577,-0.8832488589,-1.2079952064,1.2111048575,,,
19.3359375000,309,-2.4191806420,-0.9463827199,-0.9639357551,0.6094969152,,,
19.3378906250,309,-2.4710938185,-1.0737512331,-0.6653042244,0.1541594078,,,
19.3398437500,309,-2.5071743749,-1.2577063638,-0.3725561435,-0.0597311893,,,
19.3417968750,309,-2.5264450514,-1.4864825421,-0.1448743719,-0.0044965661,,,
19.3437500000,309,-2.5282143073,-1.7450154028,-0.0308979575,0.2726806280,,,
19.3457031250,309,-2.5120885878,-2.0159909198,-0.0610952148,0.6629197780,,,
19.3476562500,309,-2.4779793784,-2.2810517781,-0.2429692102,1.0257214448,,,
19.3496093750,309,-2.4261049223,-2.5220768618,-0.5598426665,1.2277167488,,,
19.3515625000,309,-2.3569865697,-2.7224446364,-0.9734117743,1.1794647933,,,
19.3535156250,309,-2.2714398251,-2.8681923261,-1.4296713566,0.8602108844,,,
19.3554687500,309,-2.1705602468,-2.9489900528,-1.8672887106,0.3238178844,,,
19.3574218750,309,-2.0557044472,-2.9588620052,-2.2271220418,-0.3157570630,,,
19.3593750000,309,-1.9284665260,-2.8966043473,-2.4614011125,-0.9154621579,,,
19.3613281250,309,-1.7906503476,-2.7658707210,-2.5411403195,-1.3421329099,,,
19.3632812500,309,-1.6442381507,-2.5749193763,-2.4606297064,-1.5087746367,,,
19.3652343750,309,-1.4913560363,-2.3360395588,-2.2383045244,-1.3982034330,,,
19.3671875000,309,-1.3342369414,-2.0646971483,-1.9138579947,-1.0675680985,,,
19.3691406250,309,-1.1751817447,-1.7784591201,-1.5420470473,-0.6325153401,,,
19.3710937500,309,-1.0165191855,-1.4957718231,-1.1841558764,-0.2353395825,,,
19.3730468750,309,-0.8605652979,-1.2346782609,-0.8984469388,-0.0058479055,,,
19.3750000000,310,-0.7095830712,-1.0115638162,-0.7310867124,-0.0256670175,,,
19.3769531250,310,-0.5657430401,-0.8400178743,-0.7089595638,-0.3057756362,,,
19.3789062500,310,-0.4310854984,-0.7298907175,-0.8354889702,-0.7834207684,,,
19.3808593750,310,-0.3074849942,-0.6866114470,-1.0901169094,-1.3392636403,,,
19.3828125000,310,-0.1966177304,-0.7108144834,-1.4315224297,-1.8300564858,,,
19.3847656250,310,-0.0999324404,-0.7983006803,-1.8040779988,-2.1278946514,,,
19.3867187500,310,-0.0186252490,-0.9403357507,-2.1465379046,-2.1552861722,,,
19.3886718750,310,0.0463810419,-1.1242651813,-2.4016053125,-1.9064270710,,,
19.3906250000,310,0.0944528794,-1.3344027434,-2.5248877068,-1.4488510255,,,
19.3925781250,310,0.1252568194,-1.5531306269,-2.4918456906,-0.9050006408,,,
19.3945312500,310,0.1387651299,-1.7621344666,-2.3016526461,-0.4187702590,,,
19.3964843750,310,0.1352560399,-1.9436871252,-1.9773638904,-0.1161888965,,,
19.3984375000,310,0.1153086293,-2.0818916931,-1.5623687653,-0.0710177392,,,
19.4003906250,310,0.0797924498,-2.1637970144,-1.1136780346,-0.2846895250,,,
19.4023437500,310,0.0298520587,-2.1803079299,-0.6930918721,-0.6860863094,,,
19.4042968750,310,-0.0331132637,-2.1268267506,-0.3576238182,-1.1512148620,,,
19.4062500000,310,-0.1074742578,-2.0035812105,-0.1506719607,-1.5373854767,,,
19.4082031250,310,-0.1914004558,-1.8156160135,-0.0953122051,-1.7225249175,,,
19.4101562500,310,-0.2828924770,-1.5724485480,-0.1907579618,-1.6388470207,,,
19.4121093750,310,-0.3798172803,-1.2874127585,-0.4125373912,-1.2916507967,,,
19.4140625000,310,-0.4799457582,-0.9767369119,-0.7163603092,-0.7580919313,,,
19.4160156250,310,-0.5809920128,-0.6584195515,-1.0450721728,-0.1662622384,,,
19.4179687500,310,-0.6806536260,-0.3509820047,-1.3376117334,0.3396913947,,,
19.4199218750,310,-0.7766522193,-0.0721844181,-1.5385768652,0.6388508674,,,
19.4218750000,310,-0.8667735918,0.1622051615,-1.6069083501,0.6664491267,,,
19.4238281250,310,-0.9489067346,0.3395028417,-1.5223387893,0.4314099011,,,
19.4257812500,310,-1.0210810374,0.4509859394,-1.2886019069,0.0136998026,,,
19.4277343750,310,-1.0815010365,0.4924938934,-0.9329021062,-0.4577795637,,,
19.4296875000,310,-1.1285780948,0.4647111465,-0.5017266311,-0.8406985506,,,
19.4316406250,310,-1.1609584595,0.3731122888,-0.0536523521,-1.0184723818,,,
19.4335937500,310,-1.1775472057,0.2275733026,0.3497326880,-0.9323623350,,,
19.4355468750,310,-1.1775276474,0.0416760342,0.6533791869,-0.5977057992,,,
19.4375000000,311,-1.1603758742,-0.1682455908,0.8173107278,-0.0998257747,,,
19.4394531250,311,-1.1258701612,-0.3842510828,0.8228131255,0.4292601915,,,
19.4414062500,311,-1.0740950849,-0.5880507399,0.6753151431,0.8469491564,,,
19.4433593750,311,-1.0054402751,-0.7622871416,0.4035120688,1.0390842952,,,
19.4453125000,311,-0.9205938224,-0.8917514092,0.0548688192,0.9512119263,,,
19.4472656250,311,-0.8205304592,-0.9644494057,-0.3117968741,0.6034977446,,,
19.4492187500,311,-0.7064947176,-0.9724435130,-0.6354958653,0.0852142733,,,
19.4511718750,311,-0.5799793626,-0.9124112749,-0.8625834279,-0.4696897457,,,
19.4531250000,311,-0.4426994753,-0.7858819381,-0.9551272969,-0.9192426372,,,
19.4550781250,311,-0.2965626413,-0.5991343865,-0.8968244901,-1.1522807041,,,
19.4570312500,311,-0.1436357659,-0.3627635757,-0.6955452913,-1.1188150902,,,
19.4589843750,311,0.0138909033,-0.0909456911,-0.3821081361,-0.8436128574,,,
19.4609375000,311,0.1737419167,0.1995467338,-0.0054762159,-0.4192711995,,,
19.4628906250,311,0.3335962571,0.4905110701,0.3748760205,0.0193157892,,,
19.4648437500,311,0.4911277756,0.7635808970,0.6982374721,0.3320984745,,,
19.4667968750,311,0.6440457204,1.0015040592,0.9121314638,0.4124402604,,,
19.4687500000,311,0.7901346489,1.1893433611,0.9805080445,0.2165411859,,,
19.4707031250,311,0.9272930251,1.3155161741,0.8893814100,-0.2243494147,,,
19.4726562500,311,1.0535698252,1.3726004664,0.6490342683,-0.8122802446,,,
19.4746093750,311,1.1671985119,1.3578510515,0.2924456654,-1.4092196321,,,
19.4765625000,311,1.2666277824,1.2733900574,-0.1298130118,-1.8746572780,,,
19.4785156250,311,1.3505485503,1.1260583379,-0.5574190601,-2.1038827796,,,
19.4804687500,311,1.4179166915,0.9269381857,-0.9296554201,-2.0564520927,,,
19.4824218750,311,1.4679711539,0.6905806335,-1.1948263867,-1.7670422898,,,
19.4843750000,311,1.5002471151,0.4339912209,-1.3182657437,-1.3357217998,,,
19.4863281250,311,1.5145839564,0.1754449551,-1.2876902482,-0.9003048806,,,
19.4882812500,311,1.5111279160,-0.0667869032,-1.1150648789,-0.5983691955,,,
19.4902343750,311,1.4903293723,-0.2757094462,-0.8346895823,-0.5293483273,,,
19.4921875000,311,1.4529348063,-0.4367873778,-0.4978057832,-0.7270904364,,,
19.4941406250,311,1.3999735848,-0.5389564188,-0.1645629967,-1.1504057018,,,
19.4960937500,311,1.3327397936,-0.5753923352,0.1054029338,-1.6941948797,,,
19.4980468750,311,1.2527694409,-0.5439839681,0.2623121995,-2.2181105023,,,
19.5000000000,312,1.1618134295,-0.4474772891,0.2740485786,-2.5848969205,,,
19.5019531250,312,1.0618067707,-0.2932804412,0.1312158204,-2.6979025414,,,
19.5039062500,312,0.9548345795,-0.0929433701,-0.1513449881,-2.5274843152,,,
19.5058593750,312,0.8430954468,0.1386516569,-0.5368137009,-2.1190686365,,,
19.5078125000,312,0.7288628289,0.3843321889,-0.9720735851,-1.5806600565,,,
19.5097656250,312,0.6144451319,0.6258377013,-1.3959331943,-1.0532217399,,,
19.5117187500,312,0.5021451893,0.8450978416,-1.7486073206,-0.6720457355,,,
19.5136718750,312,0.3942198419,1.0254976611,-1.9809805867,-0.5297003420,,,
19.5156250000,312,0.2928403286,1.1530415932,-2.0622110871,-0.6507094094,,,
19.5175781250,312,0.2000541814,1.2173349952,-1.9844900225,-0.9849028360,,,
19.5195312500,312,0.1177492915,1.2123147963,-1.7642162297,-1.4212601070,,,
19.5214843750,312,0.0476207769,1.1366782850,-1.4394028976,-1.8184519899,,,
19.5234375000,312,-0.0088587702,0.9939801225,-1.0637205983,-2.0437088528,,,
19.5253906250,312,-0.0504651332,0.7923908008,-0.6981046664,-2.0093618083,,,
19.5273437500,312,-0.0762439670,0.5441333744,-0.4012343021,-1.6970405250,,,
19.5292968750,312,-0.0855275624,0.2646377280,-0.2203664968,-1.1628943253,,,
19.5312500000,312,-0.0779465866,-0.0285286599,-0.1839525954,-0.5224039909,,,
19.5332031250,312,-0.0534365930,-0.3168789133,-0.2971876347,0.0810548603,,,
19.5351562500,312,-0.0122391871,-0.5822889813,-0.5411857854,0.5152828670,,,
19.5371093750,312,0.0451021722,-0.8082544921,-0.8759104185,0.6952562520,,,
19.5390625000,312,0.1177516619,-0.9810346093,-1.2464024946,0.6061901001,,,
19.5410156250,312,0.2045957101,-1.0906031436,-1.5913372246,0.3073467525,,,
19.5429687500,312,0.3042624792,-1.1313406127,-1.8525762868,-0.0844522954,,,
19.5449218750,312,0.4151458776,-1.1024190073,-1.9842278017,-0.4270899198,,,
19.5468750000,312,0.5354336784,-1.0078524487,-1.9598029152,-0.5923476771,,,
19.5488281250,312,0.6631392534,-0.8562102237,-1.7763542818,-0.5012867506,,,
19.5507812500,312,0.7961363666,-0.6600122232,-1.4549518039,-0.1461165600,,,
19.5527343750,312,0.9321964173,-0.4348489611,-1.0374214553,0.4074445598,,,
19.5546875000,312,1.0690274817,-0.1982875532,-0.5798550394,1.0379655870,,,
19.5566406250,312,1.2043144687,0.0313600380,-0.1439016578,1.6013804283,,,
19.5585937500,312,1.3357596872,0.2363205815,0.2128028429,1.9702831170,,,
19.5605468750,312,1.4611231134,0.4006054548,0.4455779354,2.0686726102,,,
19.5625000000,313,1.5782616551,0.5111319261,0.5296193804,1.8926261841,,,
19.5644531250,313,1.6851667231,0.5586416347,0.4638213099,1.5112368192,,,
19.5664062500,313,1.7799994538,0.5383522060,0.2709043169,1.0475588431,,,
19.5683593750,313,1.8611229645,0.4502965483,-0.0061701829,0.6447850572,,,
19.5703125000,313,1.9271310783,0.2993261559,-0.3109406044,0.4269259877,,,
19.5722656250,313,1.9768730137,0.0947781754,-0.5822907260,0.4647685101,,,
19.5742187500,313,2.0094736085,-0.1501705624,-0.7640221107,0.7564439723,,,
19.5761718750,313,2.0243487221,-0.4194175108,-0.8136621944,1.2279317132,,,
19.5781250000,313,2.0212155477,-0.6950526556,-0.7091358639,1.7533599704,,,
19.5800781250,313,2.0000976530,-0.9586030746,-0.4522611100,2.1895400925,,,
19.5820312500,313,1.9613246617,-1.1923170322,-0.0685240048,2.4152688450,,,
19.5839843750,313,1.9055265805,-1.3803980757,0.3968322397,2.3646266045,,,
19.5859375000,313,1.8336228720,-1.5101030853,0.8857952743,2.0451445877,,,
19.5878906250,313,1.7468064636,-1.5726277154,1.3365605516,1.5358610164,,,
19.5898437500,313,1.6465229729,-1.5637174908,1.6930992916,0.9657977787,,,
19.5917968750,313,1.5344455140,-1.4839619529,1.9138275029,0.4787551351,,,
19.5937500000,313,1.4124455238,-1.3387513475,1.9780261036,0.1940716744,,,
19.5957031250,313,1.2825601213,-1.1378988843,1.8890124589,0.1741023866,,,
19.5976562500,313,1.1469565698,-0.8949549106,1.6735696275,0.4073263618,,,
19.5996093750,313,1.0078944650,-0.6262608304,1.3777224878,0.8117119009,,,
19.6015625000,313,0.8676863106,-0.3498087445,1.0595188922,1.2574147847,,,
19.6035156250,313,0.7286571717,-0.0839863360,0.7799404771,1.6025867347,,,
19.6054687500,313,0.5931041123,0.1537054750,0.5933590530,1.7324779360,,,
19.6074218750,313,0.4632561278,0.3478726842,0.5390252719,1.5911146516,,,
19.6093750000,313,0.3412352723,0.4863010771,0.6349154664,1.1968678875,,,
19.6113281250,313,0.2290196638,0.5608070121,0.8748952448,0.6376440539,,,
19.6132812500,313,0.1284090116,0.5678067842,1.2296418091,0.0470135874,,,
19.6152343750,313,0.0409932732,0.5085648700,1.6511815018,-0.4321821195,,,
19.6171875000,313,-0.0318750133,0.3891037449,2.0803359809,-0.6867732550,,,
19.6191406250,313,-0.0891042369,0.2197815663,2.4559173684,-0.6640825483,,,
19.6210937500,313,-0.1298826474,0.0145671762,2.7242402871,-0.3861793916,,,
19.6230468750,313,-0.1536923872,-0.2099370142,2.8474693224,0.0563377825,,,
19.6250000000,314,-0.1603183729,-0.4356561148,2.8095018161,0.5293252151,,,
19.6269531250,314,-0.1498518726,-0.6443068466,2.6184697608,0.8919949009,,,
19.6289062500,314,-0.1226887163,-0.8186764775,2.3054711381,1.0356182769,,,
19.6308593750,314,-0.0795221700,-0.9438274074,1.9197283045,0.9134238916,,,
19.6328125000,314,-0.0213305997,-1.0081433968,1.5209275160,0.5534940798,,,
19.6347656250,314,0.0506398598,-1.0041444698,1.1699327116,0.0511253183,,,
19.6367187500,314,0.1348973265,-0.9290136571,0.9193198752,-0.4572544726,,,
19.6386718750,314,0.2297304991,-0.7847988340,0.8052062188,-0.8314635292,,,
19.6406250000,314,0.3332388282,-0.5782755686,0.8416467355,-0.9659947889,,,
19.6425781250,314,0.4433660041,-0.3204805310,1.0184707700,-0.8189631870,,,
19.6445312500,314,0.5579361730,-0.0259479864,1.3028954343,-0.4236378287,,,
19.6464843750,314,0.6746922495,0.2882973982,1.6446644137,0.1206020794,,,
19.6484375000,314,0.7913356517,0.6039212138,1.9839115940,0.6754095261,,,
19.6503906250,314,0.9055667658,0.9025511196,2.2605245188,1.1012722168,,,
19.6523437500,314,1.0151254291,1.1670511299,2.4235490624,1.2956158571,,,
19.6542968750,314,1.1178307246,1.3827095347,2.4391702718,1.2207664775,,,
19.6562500000,314,1.2116193883,1.5382576306,2.2960260855,0.9141095759,,,
19.6582031250,314,1.2945821579,1.6266482401,2.0070260451,0.4776633245,,,
19.6601562500,314,1.3649974256,1.6455397462,1.6073914675,0.0499252054,,,
19.6621093750,314,1.4213616064,1.5974519062,1.1492220679,-0.2322901126,,,
19.6640625000,314,1.4624156888,1.4895825958,0.6934350342,-0.2715606452,,,
19.6660156250,314,1.4871675040,1.3332982793,0.3003318062,-0.0367775615,,,
19.6679687500,314,1.4949093226,1.1433337551,0.0202615463,0.4281039155,,,
19.6699218750,314,1.4852304720,0.9367569968,-0.1141647744,1.0158836570,,,
19.6718750000,314,1.4580247514,0.7317712934,-0.0930972679,1.5852687001,,,
19.6738281250,314,1.4134925158,0.5464382352,0.0690750489,1.9993706940,,,
19.6757812500,314,1.3521373925,0.3974106140,0.3360213899,2.1629998717,,,
19.6777343750,314,1.2747576869,0.2987636129,0.6551832124,2.0485365047,,,
19.6796875000,314,1.1824326271,0.2610058084,0.9660148341,1.7032913141,,,
19.6816406250,314,1.0765036908,0.2903389671,1.2094668533,1.2363395650,,,
19.6835937500,314,0.9585513379,0.3882182710,1.3372350074,0.7884391287,,,
19.6855468750,314,0.8303675583,0.5512436543,1.3193336450,0.4932788679,,,
19.6875000000,315,0.6939247154,0.7713898465,1.1488139481,0.4406796742,,,
19.6894531250,315,0.5513412292,1.0365590946,0.8428917710,0.6518351879,,,
19.6914062500,315,0.4048447015,1.3314180385,0.4403091964,1.0733793600,,,
19.6933593750,315,0.2567331276,1.6384603965,-0.0046594590,1.5919079774,,,
19.6953125000,315,0.1093348739,1.9392213705,-0.4306237993,2.0649752807,,,
19.6972656250,315,-0.0350318775,2.2155591023,-0.7786049917,2.3600712866,,,
19.6992187500,315,-0.1740995081,2.4509138344,-1.0011910911,2.3908979615,,,
19.7011718750,315,-0.3056904585,2.6314569834,-1.0698942103,2.1410024956,,,
19.7031250000,315,-0.4277551494,2.7470500108,-0.9795637572,1.6682907622,,,
19.7050781250,315,-0.5384076628,2.7919462377,-0.7491684702,1.0891840033,,,
19.7070312500,315,-0.6359585610,2.7651866773,-0.4188255467,0.5467607590,,,
19.7089843750,315,-0.7189442666,2.6706622906,-0.0435396710,0.1716150131,,,
19.7109375000,315,-0.7861524911,2.5168383380,0.3153728203,0.0461575899,,,
19.7128906250,315,-0.8366432648,2.3161600560,0.5998388661,0.1821439489,,,
19.7148437500,315,-0.8697652026,2.0841811135,0.7640744550,0.5175863718,,,
19.7167968750,315,-0.8851667184,1.8384756309,0.7817123235,0.9338956766,,,
19.7187500000,315,-0.8828019935,1.5974096386,0.6499014263,1.2885531101,,,
19.7207031250,315,-0.8629315941,1.3788576520,0.3897397120,1.4543565608,,,
19.7226562500,315,-0.8261177268,1.1989538660,0.0429728621,1.3544832576,,,
19.7246093750,315,-0.7732142164,1.0709650582,-0.3345267285,0.9837575678,,,
19.7265625000,315,-0.7053513802,1.0043638006,-0.6814849411,0.4102931571,,,
19.7285156250,315,-0.6239160647,1.0041666125,-0.9407958037,-0.2429425219,,,
19.7304687500,315,-0.5305271941,1.0705832102,-1.0684455383,-0.8315908444,,,
19.7324218750,315,-0.4270072588,1.1990013132,-1.0404006568,-1.2292227430,,,
19.7343750000,315,-0.3153502432,1.3803080694,-0.8563870681,-1.3617430738,,,
19.7363281250,315,-0.1976865549,1.6015256859,-0.5399713848,-1.2274515935,,,
19.7382812500,315,-0.0762455684,1.8467169384,-0.1349315548,-0.8972646109,,,
19.7402343750,315,0.0466835589,2.0980974168,0.3015181127,-0.4950387308,,,
19.7421875000,315,0.1687921148,2.3372769425,0.7075925266,-0.1633914827,,,
19.7441406250,315,0.2877923970,2.5465435880,1.0265113868,-0.0243884429,,,
19.7460937500,315,0.4014579069,2.7101007551,1.2152935633,-0.1458733227,,,
19.7480468750,315,0.5076624662,2.8151710435,1.2514007787,-0.5226708325,,,
19.7500000000,316,0.6044175730,2.8528899270,1.1361960808,-1.0778158387,,,
19.7519531250,316,0.6899073430,2.8189269130,0.8946787103,-1.6834735997,,,
19.7539062500,316,0.7625204221,2.7137908625,0.5715369466,-2.1958189866,,,
19.7558593750,316,0.8208783147,2.5427981738,0.2241340099,-2.4943167017,,,
19.7578125000,316,0.8638596287,2.3157060380,-0.0864802078,-2.5146381562,,,
19.7597656250,316,0.8906198139,2.0460363328,-0.3051313214,-2.2661944889,,,
19.7617187500,316,0.9006060486,1.7501372925,-0.3911668921,-1.8294812731,,,
19.7636718750,316,0.8935670124,1.4460483753,-0.3248401145,-1.3339632716,,,
19.7656250000,316,0.8695573748,1.1522474739,-0.1104361753,-0.9225607867,,,
19.7675781250,316,0.8289369215,0.8863678185,0.2243459372,-0.7124710457,,,
19.7695312500,316,0.7723643318,0.6639740356,0.6326601562,-0.7630623123,,,
19.7714843750,316,0.7007857183,0.4974826963,1.0557642849,-1.0596397823,,,
19.7734375000,316,0.6154181277,0.3953026177,1.4321260474,-1.5175321386,,,
19.7753906250,316,0.5177282926,0.3612548503,1.7069661645,-2.0053781526,,,
19.7773437500,316,0.4094070061,0.3943127850,1.8407522936,-2.3812303686,,,
19.7792968750,316,0.2923395673,0.4886804867,1.8153210694,-2.5315799393,,,
19.7812500000,316,0.1685728161,0.6342037775,1.6366749013,-2.4026059009,,,
19.7832031250,316,0.0402793337,0.8170853884,1.3340180907,-2.0150830559,,,
19.7851562500,316,-0.0902805643,1.0208542919,0.9551825626,-1.4588611595,,,
19.7871093750,316,-0.2207983753,1.2275216066,0.5591558217,-0.8684268556,,,
19.7890625000,316,-0.3489578082,1.4188424511,0.2068750721,-0.3862443320,,,
